lexicog.Entry	rdfs.label	lexinfo.note	lexicog.describes	lexicog.subComponent	skos.note
lexicogEntry:n00293	Fonseca’s entry for 'Acclivis'		lexicalEntry:n00293.e01		
lexicogEntry:n00294	Fonseca’s entry for 'Acclivitas'		lexicalEntry:n00294.e01		
lexicogEntry:n00295	Fonseca’s entry for 'Acclivus'		lexicalEntry:n00295.e01		
lexicogEntry:n00296	Fonseca’s entry for 'Accola'		lexicalEntry:n00296.e01		
lexicogEntry:n00297	Fonseca’s entry for 'Accolo'		lexicalEntry:n00297.e01		
lexicogEntry:n00298	Fonseca’s entry for 'Accomodate'		lexicalEntry:n00298.e01		
lexicogEntry:n00299	Fonseca’s entry for 'Accommodatio'		lexicalEntry:n00299.e01		
lexicogEntry:n00300	Fonseca’s entry for 'Accomodatus'		lexicalEntry:n00300.e01		
lexicogEntry:n00301	Fonseca’s entry for 'Accommodissime'		lexicalEntry:n00301.e01		
lexicogEntry:n00302	Fonseca’s entry for 'Accommodo'		lexicalEntry:n00302.e01		
lexicogEntry:n00303	Fonseca’s entry for 'Accommodus'		lexicalEntry:n00303.e01		
lexicogEntry:n00304	Fonseca’s entry for 'Accongero'		lexicalEntry:n00304.e01		
lexicogEntry:n00305	Fonseca’s entry for 'Accredo'		lexicalEntry:n00305.e01		
lexicogEntry:n00306	Fonseca’s entry for 'Accreduas'		lexicalEntry:n00306.e01		
lexicogEntry:n00307	Fonseca’s entry for 'Accrementum'		lexicalEntry:n00307.e01		
lexicogEntry:n00308	Fonseca’s entry for 'Accresco'		lexicalEntry:n00308.e01		
lexicogEntry:n00309	Fonseca’s entry for 'Accretio'		lexicalEntry:n00309.e01		
lexicogEntry:n00310	Fonseca’s entry for 'Accubatio'		lexicalEntry:n00310.e01		&
lexicogEntry:n00311	Fonseca’s entry for 'Accubitio'		lexicalEntry:n00311.e01		
lexicogEntry:n00312	Fonseca’s entry for 'Accubitorius'		lexicalEntry:n00312.e01		
lexicogEntry:n00313	Fonseca’s entry for 'Accubitus'		lexicalEntry:n00313.e01		
lexicogEntry:n00314	Fonseca’s entry for 'Accubo'		lexicalEntry:n00314.e01		
lexicogEntry:n00315	Fonseca’s entry for 'Accubuo'		lexicalEntry:n00315.e01		
lexicogEntry:n00316	Fonseca’s entry for 'Accudo'		lexicalEntry:n00316.e01		
lexicogEntry:n00317	Fonseca’s entry for 'Accumbo'		lexicalEntry:n00317.e01		
lexicogEntry:n00318	Fonseca’s entry for 'Accumulate'		lexicalEntry:n00318.e01		
lexicogEntry:n00319	Fonseca’s entry for 'Accumulatio'		lexicalEntry:n00319.e01		
lexicogEntry:n00320	Fonseca’s entry for 'Accumulator'		lexicalEntry:n00320.e01		
lexicogEntry:n00321	Fonseca’s entry for 'Accumulo'		lexicalEntry:n00321.e01		
lexicogEntry:n00322	Fonseca’s entry for 'Accurate'		lexicalEntry:n00322.e01		
lexicogEntry:n00323	Fonseca’s entry for 'Accuratio'		lexicalEntry:n00323.e01		
lexicogEntry:n00324	Fonseca’s entry for 'Accuratus'		lexicalEntry:n00324.e01		
lexicogEntry:n00325	Fonseca’s entry for 'Accuro'		lexicalEntry:n00325.e01		
lexicogEntry:n00326	Fonseca’s entry for 'Accurro'		lexicalEntry:n00326.e01		
lexicogEntry:n00327	Fonseca’s entry for 'Accurritur'		lexicalEntry:n00327.e01		
lexicogEntry:n00328	Fonseca’s entry for 'Accursus'		lexicalEntry:n00328.e01		
lexicogEntry:n00329	Fonseca’s entry for 'Accusabilis'		lexicalEntry:n00329.e01		&
lexicogEntry:n00330	Fonseca’s entry for 'Accusandus'		lexicalEntry:n00330.e01		
lexicogEntry:n00331	Fonseca’s entry for 'Accusatio'		lexicalEntry:n00331.e01		
lexicogEntry:n00332	Fonseca’s entry for 'Accusativus'		lexicalEntry:n00332.e01		
lexicogEntry:n00333	Fonseca’s entry for 'Accusator'		lexicalEntry:n00333.e01		
lexicogEntry:n00334	Fonseca’s entry for 'Accusatorie'		lexicalEntry:n00334.e01		
lexicogEntry:n00335	Fonseca’s entry for 'Accusatorius'		lexicalEntry:n00335.e01		
lexicogEntry:n00336	Fonseca’s entry for 'Accusatrix'		lexicalEntry:n00336.e01		
lexicogEntry:n00337	Fonseca’s entry for 'Accusatus'		lexicalEntry:n00337.e01		
lexicogEntry:n00338	Fonseca’s entry for 'Accusito'		lexicalEntry:n00338.e01		
lexicogEntry:n00339	Fonseca’s entry for 'Accuso'		lexicalEntry:n00339.e01		
lexicogEntry:n00340	Fonseca’s entry for 'Acenteta'		lexicalEntry:n00340.e01		
lexicogEntry:n00341	Fonseca’s entry for 'Aceo'		lexicalEntry:n00341.e01		
lexicogEntry:n00342	Fonseca’s entry for 'Acer'		lexicalEntry:n00342.e01		
lexicogEntry:n00343	Fonseca’s entry for 'Acer'		lexicalEntry:n00343.e01		
lexicogEntry:n00344	Fonseca’s entry for 'Acerba'		lexicalEntry:n00344.e01		&
lexicogEntry:n00345	Fonseca’s entry for 'Acerbe'		lexicalEntry:n00345.e01		
lexicogEntry:n00346	Fonseca’s entry for 'Acerbitas'		lexicalEntry:n00346.e01		
lexicogEntry:n00347	Fonseca’s entry for 'Acerbitudo'		lexicalEntry:n00347.e01		
lexicogEntry:n00348	Fonseca’s entry for 'Acerbo'		lexicalEntry:n00348.e01		
lexicogEntry:n00349	Fonseca’s entry for 'Acerbum'		lexicalEntry:n00349.e01		
lexicogEntry:n00350	Fonseca’s entry for 'Acerbus'		lexicalEntry:n00350.e01		
lexicogEntry:n00351	Fonseca’s entry for 'Aceris'		lexicalEntry:n00351.e01	lexicogComponent:n00351.e02_comp	
lexicogEntry:n00352	Fonseca’s entry for 'Acernus'		lexicalEntry:n00352.e01		
lexicogEntry:n00353	Fonseca’s entry for 'Acerra'		lexicalEntry:n00353.e01		
lexicogEntry:n00354	Fonseca’s entry for 'Acerrime'		lexicalEntry:n00354.e01		
lexicogEntry:n00355	Fonseca’s entry for 'Acersecomes'		lexicalEntry:n00355.e01		
lexicogEntry:n00356	Fonseca’s entry for 'Acervalis'		lexicalEntry:n00356.e01		
lexicogEntry:n00357	Fonseca’s entry for 'Acervatim'		lexicalEntry:n00357.e01		
lexicogEntry:n00358	Fonseca’s entry for 'Acervatio'		lexicalEntry:n00358.e01		
lexicogEntry:n00359	Fonseca’s entry for 'Acervatus'		lexicalEntry:n00359.e01		
lexicogEntry:n00360	Fonseca’s entry for 'Acervo'		lexicalEntry:n00360.e01		
lexicogEntry:n00361	Fonseca’s entry for 'Acervus'		lexicalEntry:n00361.e01		
lexicogEntry:n00362	Fonseca’s entry for 'Acesco'		lexicalEntry:n00362.e01		
lexicogEntry:n00363	Fonseca’s entry for 'Acesis'		lexicalEntry:n00363.e01		
lexicogEntry:n00364	Fonseca’s entry for 'Acetabula'		lexicalEntry:n00364.e01		
lexicogEntry:n00365	Fonseca’s entry for 'Acetabulum'		lexicalEntry:n00365.e01		
lexicogEntry:n00366	Fonseca’s entry for 'Acetaria'		lexicalEntry:n00366.e01		
lexicogEntry:n00367	Fonseca’s entry for 'Acetum'		lexicalEntry:n00367.e01		
lexicogEntry:n00368	Fonseca’s entry for 'Acetum mel'		lexicalEntry:n00368.e01		
lexicogEntry:n00369	Fonseca’s entry for 'Acharne'		lexicalEntry:n00369.e01		
lexicogEntry:n00370	Fonseca’s entry for 'Achates'		lexicalEntry:n00370.e01		
lexicogEntry:n00371	Fonseca’s entry for 'Achetae'		lexicalEntry:n00371.e01		
lexicogEntry:n00372	Fonseca’s entry for 'Achilleos'		lexicalEntry:n00372.e01		
lexicogEntry:n00373	Fonseca’s entry for 'Achilleum'		lexicalEntry:n00373.e01		
lexicogEntry:n00374	Fonseca’s entry for 'Achras'		lexicalEntry:n00374.e01		
lexicogEntry:n00375	Fonseca’s entry for 'Acia'		lexicalEntry:n00375.e01		
lexicogEntry:n00376	Fonseca’s entry for 'Acidulus'		lexicalEntry:n00376.e01		
lexicogEntry:n00377	Fonseca’s entry for 'Acidus'		lexicalEntry:n00377.e01		
lexicogEntry:n00378	Fonseca’s entry for 'Acies'		lexicalEntry:n00378.e01		
lexicogEntry:n00379	Fonseca’s entry for 'Acina'		lexicalEntry:n00379.e01		
lexicogEntry:n00380	Fonseca’s entry for 'Acinaces'		lexicalEntry:n00380.e01		
lexicogEntry:n00381	Fonseca’s entry for 'Acinarius'		lexicalEntry:n00381.e01		
lexicogEntry:n00382	Fonseca’s entry for 'Acinum'		lexicalEntry:n00382.e01		l.
lexicogEntry:n00383	Fonseca’s entry for 'Acinus'		lexicalEntry:n00383.e01		
lexicogEntry:n00384	Fonseca’s entry for 'Acipenser'		lexicalEntry:n00384.e01		&
lexicogEntry:n00385	Fonseca’s entry for 'Acipensis'		lexicalEntry:n00385.e01		
lexicogEntry:n00386	Fonseca’s entry for 'Aclides'		lexicalEntry:n00386.e01		
lexicogEntry:n00387	Fonseca’s entry for 'Acnua'		lexicalEntry:n00387.e01		
lexicogEntry:n00388	Fonseca’s entry for 'Acoenonoetus'		lexicalEntry:n00388.e01		
lexicogEntry:n00389	Fonseca’s entry for 'Aconitum'		lexicalEntry:n00389.e01		
lexicogEntry:n00390	Fonseca’s entry for 'Acontias'		lexicalEntry:n00390.e01		
lexicogEntry:n00391	Fonseca’s entry for 'Acontizo'		lexicalEntry:n00391.e01		
lexicogEntry:n00392	Fonseca’s entry for 'Acopa'		lexicalEntry:n00392.e01		
lexicogEntry:n00393	Fonseca’s entry for 'Acor'		lexicalEntry:n00393.e01		
lexicogEntry:n00394	Fonseca’s entry for 'Acorna'		lexicalEntry:n00394.e01		
lexicogEntry:n00395	Fonseca’s entry for 'Acorum'		lexicalEntry:n00395.e01		
lexicogEntry:n00396	Fonseca’s entry for 'Acosmus'		lexicalEntry:n00396.e01		
lexicogEntry:n00397	Fonseca’s entry for 'Acquiesco'		lexicalEntry:n00397.e01		
lexicogEntry:n00398	Fonseca’s entry for 'Acquiro'		lexicalEntry:n00398.e01		
lexicogEntry:n00399	Fonseca’s entry for 'Acquisitus'		lexicalEntry:n00399.e01		
lexicogEntry:n00400	Fonseca’s entry for 'Acratophoron'		lexicalEntry:n00400.e01		
lexicogEntry:n00401	Fonseca’s entry for 'Acredula'		lexicalEntry:n00401.e01		
lexicogEntry:n00402	Fonseca’s entry for 'Acriculus'		lexicalEntry:n00402.e01		
lexicogEntry:n00403	Fonseca’s entry for 'Acrimonia'		lexicalEntry:n00403.e01		
lexicogEntry:n00404	Fonseca’s entry for 'Acrior'		lexicalEntry:n00404.e01		
lexicogEntry:n00405	Fonseca’s entry for 'Acris'		lexicalEntry:n00405.e01		
lexicogEntry:n00406	Fonseca’s entry for 'Acriter'		lexicalEntry:n00406.e01		
lexicogEntry:n00407	Fonseca’s entry for 'Acritudo'		lexicalEntry:n00407.e01		
lexicogEntry:n00408	Fonseca’s entry for 'Acroama'		lexicalEntry:n00408.e01		
lexicogEntry:n00409	Fonseca’s entry for 'Acroasis'		lexicalEntry:n00409.e01		
lexicogEntry:n00410	Fonseca’s entry for 'Acrochordon'		lexicalEntry:n00410.e01		
lexicogEntry:n00411	Fonseca’s entry for 'Acrocorium'		lexicalEntry:n00411.e01		
lexicogEntry:n00412	Fonseca’s entry for 'Acroteria'		lexicalEntry:n00412.e01		
lexicogEntry:n00413	Fonseca’s entry for 'Acrothymium'		lexicalEntry:n00413.e01		
lexicogEntry:n00414	Fonseca’s entry for 'Acta'		lexicalEntry:n00414.e01		
lexicogEntry:n00415	Fonseca’s entry for 'Acta'		lexicalEntry:n00415.e01		
lexicogEntry:n00416	Fonseca’s entry for 'Acte'		lexicalEntry:n00416.e01		
lexicogEntry:n00417	Fonseca’s entry for 'Actia'		lexicalEntry:n00417.e01		
lexicogEntry:n00418	Fonseca’s entry for 'Actio'		lexicalEntry:n00418.e01		
lexicogEntry:n00419	Fonseca’s entry for 'Actiosus'		lexicalEntry:n00419.e01		
lexicogEntry:n00420	Fonseca’s entry for 'Actito'		lexicalEntry:n00420.e01		
lexicogEntry:n00421	Fonseca’s entry for 'Actiuncula'		lexicalEntry:n00421.e01		
lexicogEntry:n00422	Fonseca’s entry for 'Activus'		lexicalEntry:n00422.e01		
lexicogEntry:n00423	Fonseca’s entry for 'Actor'		lexicalEntry:n00423.e01		
lexicogEntry:n00424	Fonseca’s entry for 'Actuariolum'		lexicalEntry:n00424.e01		
lexicogEntry:n00425	Fonseca’s entry for 'Actuarius'		lexicalEntry:n00425.e01		
lexicogEntry:n00426	Fonseca’s entry for 'Actuarius'		lexicalEntry:n00426.e01		
lexicogEntry:n00427	Fonseca’s entry for 'Actuose'		lexicalEntry:n00427.e01		
lexicogEntry:n00428	Fonseca’s entry for 'Actuosus'		lexicalEntry:n00428.e01		
lexicogEntry:n00429	Fonseca’s entry for 'Actus'		lexicalEntry:n00429.e01		
lexicogEntry:n00430	Fonseca’s entry for 'Actus'		lexicalEntry:n00430.e01		
lexicogEntry:n00431	Fonseca’s entry for 'Actutum'		lexicalEntry:n00431.e01		
lexicogEntry:n00432	Fonseca’s entry for 'Acui'		lexicalEntry:n00432.e01	lexicogComponent:n00432.e02_comp, lexicogComponent:n00432.e03_comp	
lexicogEntry:n00433	Fonseca’s entry for 'Aculeatus'		lexicalEntry:n00433.e01		
lexicogEntry:n00434	Fonseca’s entry for 'Aculeolus'		lexicalEntry:n00434.e01		
lexicogEntry:n00435	Fonseca’s entry for 'Aculeus'		lexicalEntry:n00435.e01		
lexicogEntry:n00436	Fonseca’s entry for 'Acumen'		lexicalEntry:n00436.e01		
lexicogEntry:n00437	Fonseca’s entry for 'Acuminatus'		lexicalEntry:n00437.e01		
lexicogEntry:n00438	Fonseca’s entry for 'Acuo'		lexicalEntry:n00438.e01		
lexicogEntry:n00439	Fonseca’s entry for 'Acus'		lexicalEntry:n00439.e01		
lexicogEntry:n00440	Fonseca’s entry for 'Acus'		lexicalEntry:n00440.e01		
lexicogEntry:n00441	Fonseca’s entry for 'Acus'		lexicalEntry:n00441.e01		
lexicogEntry:n00442	Fonseca’s entry for 'Acutatus'		lexicalEntry:n00442.e01		
lexicogEntry:n00443	Fonseca’s entry for 'Acute'		lexicalEntry:n00443.e01		
lexicogEntry:n00444	Fonseca’s entry for 'Acutulus'		lexicalEntry:n00444.e01		
lexicogEntry:n00445	Fonseca’s entry for 'Acutum'		lexicalEntry:n00445.e01		
lexicogEntry:n00446	Fonseca’s entry for 'Acutus'		lexicalEntry:n00446.e01		
lexicogEntry:n00447	Fonseca’s entry for 'Ad'		lexicalEntry:n00447.e01		
lexicogEntry:n00448	Fonseca’s entry for 'Adactio'		lexicalEntry:n00448.e01		
lexicogEntry:n00449	Fonseca’s entry for 'Adactus'		lexicalEntry:n00449.e01		
lexicogEntry:n00450	Fonseca’s entry for 'Adactus'		lexicalEntry:n00450.e01		
lexicogEntry:n00451	Fonseca’s entry for 'Adaequatus'		lexicalEntry:n00451.e01		
lexicogEntry:n00452	Fonseca’s entry for 'Adaeque'		lexicalEntry:n00452.e01		
lexicogEntry:n00453	Fonseca’s entry for 'Adaequo'		lexicalEntry:n00453.e01		
lexicogEntry:n00454	Fonseca’s entry for 'Adaestuo'		lexicalEntry:n00454.e01		
lexicogEntry:n00455	Fonseca’s entry for 'Adaggeratus'		lexicalEntry:n00455.e01		
lexicogEntry:n00456	Fonseca’s entry for 'Adaggero'		lexicalEntry:n00456.e01		
lexicogEntry:n00457	Fonseca’s entry for 'Adagio'		lexicalEntry:n00457.e01		&
lexicogEntry:n00458	Fonseca’s entry for 'Adagium'		lexicalEntry:n00458.e01		
lexicogEntry:n00459	Fonseca’s entry for 'Adalligatus'		lexicalEntry:n00459.e01		
lexicogEntry:n00460	Fonseca’s entry for 'Adalligo'		lexicalEntry:n00460.e01		
lexicogEntry:n00461	Fonseca’s entry for 'Adamanteus'		lexicalEntry:n00461.e01		&
lexicogEntry:n00462	Fonseca’s entry for 'Adamantinus'		lexicalEntry:n00462.e01		
lexicogEntry:n00463	Fonseca’s entry for 'Adamantis'		lexicalEntry:n00463.e01		
lexicogEntry:n00464	Fonseca’s entry for 'Adamas'		lexicalEntry:n00464.e01		
lexicogEntry:n00465	Fonseca’s entry for 'Adamatrix'		lexicalEntry:n00465.e01		
lexicogEntry:n00466	Fonseca’s entry for 'Adamatus'		lexicalEntry:n00466.e01		
lexicogEntry:n00467	Fonseca’s entry for 'Adambulo'		lexicalEntry:n00467.e01		
lexicogEntry:n00468	Fonseca’s entry for 'Adamo'		lexicalEntry:n00468.e01		
lexicogEntry:n00469	Fonseca’s entry for 'Adaperio'		lexicalEntry:n00469.e01		
lexicogEntry:n00470	Fonseca’s entry for 'Adapertilis'		lexicalEntry:n00470.e01		
lexicogEntry:n00471	Fonseca’s entry for 'Adapertus'		lexicalEntry:n00471.e01		
lexicogEntry:n00472	Fonseca’s entry for 'Adaptatus'		lexicalEntry:n00472.e01		
lexicogEntry:n00473	Fonseca’s entry for 'Adaquo'		lexicalEntry:n00473.e01		
lexicogEntry:n00474	Fonseca’s entry for 'Adaquor'		lexicalEntry:n00474.e01		
lexicogEntry:n00475	Fonseca’s entry for 'Adarca'		lexicalEntry:n00475.e01		
lexicogEntry:n00476	Fonseca’s entry for 'Adareo'		lexicalEntry:n00476.e01		
lexicogEntry:n00477	Fonseca’s entry for 'Adaro'		lexicalEntry:n00477.e01		
lexicogEntry:n00478	Fonseca’s entry for 'Adassint'		lexicalEntry:n00478.e01		
lexicogEntry:n00479	Fonseca’s entry for 'Adaucto'		lexicalEntry:n00479.e01		
lexicogEntry:n00480	Fonseca’s entry for 'Adauctus'		lexicalEntry:n00480.e01		
lexicogEntry:n00481	Fonseca’s entry for 'Adauctus'		lexicalEntry:n00481.e01		
lexicogEntry:n00482	Fonseca’s entry for 'Adaugeo'		lexicalEntry:n00482.e01		
lexicogEntry:n00483	Fonseca’s entry for 'Adaugesco'		lexicalEntry:n00483.e01		
lexicogEntry:n00484	Fonseca’s entry for 'Adbibo'		lexicalEntry:n00484.e01		
lexicogEntry:n00485	Fonseca’s entry for 'Adbito'		lexicalEntry:n00485.e01		
lexicogEntry:n00486	Fonseca’s entry for 'Adcensi'		lexicalEntry:n00486.e01		
lexicogEntry:n00487	Fonseca’s entry for 'Adclaro'		lexicalEntry:n00487.e01		
lexicogEntry:n00488	Fonseca’s entry for 'Adcognosco'		lexicalEntry:n00488.e01		
lexicogEntry:n00489	Fonseca’s entry for 'Adcredo'		lexicalEntry:n00489.e01		
lexicogEntry:n00490	Fonseca’s entry for 'Adcresco'		lexicalEntry:n00490.e01		
lexicogEntry:n00491	Fonseca’s entry for 'Adcubo'		lexicalEntry:n00491.e01		
lexicogEntry:n00492	Fonseca’s entry for 'Addecet'		lexicalEntry:n00492.e01		
lexicogEntry:n00493	Fonseca’s entry for 'Addenseo'		lexicalEntry:n00493.e01		&
lexicogEntry:n00494	Fonseca’s entry for 'Addenso'		lexicalEntry:n00494.e01		
lexicogEntry:n00495	Fonseca’s entry for 'Addico'		lexicalEntry:n00495.e01		
lexicogEntry:n00496	Fonseca’s entry for 'Addictio'		lexicalEntry:n00496.e01		
lexicogEntry:n00497	Fonseca’s entry for 'Addictus'		lexicalEntry:n00497.e01	lexicogComponent:n00497.e02_comp	
lexicogEntry:n00498	Fonseca’s entry for 'Addisco'		lexicalEntry:n00498.e01		
lexicogEntry:n00499	Fonseca’s entry for 'Additamentum'		lexicalEntry:n00499.e01		&
lexicogEntry:n00500	Fonseca’s entry for 'Additio'		lexicalEntry:n00500.e01		
lexicogEntry:n00501	Fonseca’s entry for 'Additus'		lexicalEntry:n00501.e01		
lexicogEntry:n00502	Fonseca’s entry for 'Addivinans'		lexicalEntry:n00502.e01		
lexicogEntry:n00503	Fonseca’s entry for 'Addo'		lexicalEntry:n00503.e01		
lexicogEntry:n00504	Fonseca’s entry for 'Addoceo'		lexicalEntry:n00504.e01		
lexicogEntry:n00505	Fonseca’s entry for 'Addormisco'		lexicalEntry:n00505.e01		
lexicogEntry:n00506	Fonseca’s entry for 'Addubitatio'		lexicalEntry:n00506.e01		
lexicogEntry:n00507	Fonseca’s entry for 'Addubitatus'		lexicalEntry:n00507.e01		
lexicogEntry:n00508	Fonseca’s entry for 'Addubito'		lexicalEntry:n00508.e01		
lexicogEntry:n00509	Fonseca’s entry for 'Adduco'		lexicalEntry:n00509.e01		
lexicogEntry:n00510	Fonseca’s entry for 'Adductius'		lexicalEntry:n00510.e01		
lexicogEntry:n00511	Fonseca’s entry for 'Adductor'		lexicalEntry:n00511.e01		
lexicogEntry:n00512	Fonseca’s entry for 'Adductus'		lexicalEntry:n00512.e01		
lexicogEntry:n00513	Fonseca’s entry for 'Adduplico'		lexicalEntry:n00513.e01		
lexicogEntry:n00514	Fonseca’s entry for 'Adedo'		lexicalEntry:n00514.e01		
lexicogEntry:n00515	Fonseca’s entry for 'Adegi'		lexicalEntry:n00515.e01		
lexicogEntry:n00516	Fonseca’s entry for 'Adelphides'		lexicalEntry:n00516.e01		
lexicogEntry:n00517	Fonseca’s entry for 'Ademi'		lexicalEntry:n00517.e01		
lexicogEntry:n00518	Fonseca’s entry for 'Adempsit'		lexicalEntry:n00518.e01		
lexicogEntry:n00519	Fonseca’s entry for 'Ademptio'		lexicalEntry:n00519.e01		
lexicogEntry:n00520	Fonseca’s entry for 'Ademptus'		lexicalEntry:n00520.e01		
lexicogEntry:n00521	Fonseca’s entry for 'Adeo'		lexicalEntry:n00521.e01		
lexicogEntry:n00522	Fonseca’s entry for 'Adeo'		lexicalEntry:n00522.e01		
lexicogEntry:n00523	Fonseca’s entry for 'Adeor'		lexicalEntry:n00523.e01		
lexicogEntry:n00524	Fonseca’s entry for 'Adeousque'		lexicalEntry:n00524.e01		
lexicogEntry:n00525	Fonseca’s entry for 'Adeps'		lexicalEntry:n00525.e01		
lexicogEntry:n00526	Fonseca’s entry for 'Adeptio'		lexicalEntry:n00526.e01		
lexicogEntry:n00527	Fonseca’s entry for 'Adeptus'		lexicalEntry:n00527.e01		
lexicogEntry:n00528	Fonseca’s entry for 'Adequito'		lexicalEntry:n00528.e01		
lexicogEntry:n00529	Fonseca’s entry for 'Adero'		lexicalEntry:n00529.e01		
lexicogEntry:n00530	Fonseca’s entry for 'Aderro'		lexicalEntry:n00530.e01		
lexicogEntry:n00531	Fonseca’s entry for 'Adesdum'		lexicalEntry:n00531.e01		
lexicogEntry:n00532	Fonseca’s entry for 'Adespotus'		lexicalEntry:n00532.e01		
lexicogEntry:n00533	Fonseca’s entry for 'Adesse'		lexicalEntry:n00533.e01		
lexicogEntry:n00534	Fonseca’s entry for 'Adesurio'		lexicalEntry:n00534.e01		
lexicogEntry:n00535	Fonseca’s entry for 'Adesus'		lexicalEntry:n00535.e01		
lexicogEntry:n00536	Fonseca’s entry for 'Adfabre'		lexicalEntry:n00536.e01		
lexicogEntry:n00537	Fonseca’s entry for 'Adfatim'		lexicalEntry:n00537.e01		
lexicogEntry:n00538	Fonseca’s entry for 'Adfectatus'		lexicalEntry:n00538.e01		
lexicogEntry:n00539	Fonseca’s entry for 'Adfectio'		lexicalEntry:n00539.e01		
lexicogEntry:n00540	Fonseca’s entry for 'Adfore'		lexicalEntry:n00540.e01		
lexicogEntry:n00541	Fonseca’s entry for 'Adforem'		lexicalEntry:n00541.e01		
lexicogEntry:n00542	Fonseca’s entry for 'Adfregi'		lexicalEntry:n00542.e01		
lexicogEntry:n00543	Fonseca’s entry for 'Adfremo'		lexicalEntry:n00543.e01		
lexicogEntry:n00544	Fonseca’s entry for 'Adfrico'		lexicalEntry:n00544.e01		
lexicogEntry:n00545	Fonseca’s entry for 'Adfringo'		lexicalEntry:n00545.e01		
lexicogEntry:n00546	Fonseca’s entry for 'Adfrio'		lexicalEntry:n00546.e01		
lexicogEntry:n00547	Fonseca’s entry for 'Adfui'		lexicalEntry:n00547.e01		
lexicogEntry:n00548	Fonseca’s entry for 'Adfulsi'		lexicalEntry:n00548.e01		
lexicogEntry:n00549	Fonseca’s entry for 'Adgemo'		lexicalEntry:n00549.e01		
lexicogEntry:n00550	Fonseca’s entry for 'Adgero'		lexicalEntry:n00550.e01		
lexicogEntry:n00551	Fonseca’s entry for 'Adgnascor'		lexicalEntry:n00551.e01		
lexicogEntry:n00552	Fonseca’s entry for 'Adgravesco'		lexicalEntry:n00552.e01		
lexicogEntry:n00553	Fonseca’s entry for 'Adgredior'		lexicalEntry:n00553.e01		
lexicogEntry:n00554	Fonseca’s entry for 'Adguberno'		lexicalEntry:n00554.e01		
lexicogEntry:n00555	Fonseca’s entry for 'Adhabito'		lexicalEntry:n00555.e01		
lexicogEntry:n00556	Fonseca’s entry for 'Adhaereo'		lexicalEntry:n00556.e01		
lexicogEntry:n00557	Fonseca’s entry for 'Adhaerescens'		lexicalEntry:n00557.e01		
lexicogEntry:n00558	Fonseca’s entry for 'Adhaeresco'		lexicalEntry:n00558.e01		
lexicogEntry:n00559	Fonseca’s entry for 'Adhaese'		lexicalEntry:n00559.e01		
lexicogEntry:n00560	Fonseca’s entry for 'Adhaesi'		lexicalEntry:n00560.e01		
lexicogEntry:n00561	Fonseca’s entry for 'Adhaesio'		lexicalEntry:n00561.e01		&
lexicogEntry:n00562	Fonseca’s entry for 'Adhaesus'		lexicalEntry:n00562.e01		
