lexicog.Entry	rdfs.label	lexinfo.note	lexicog.describes	lexicog.subComponent	skos.note
lexicogEntry:n3222	Velez’s entry for 'Sto'		lexicalEntry:n3222.e01		194. 26. 223. 26. 226. 9.
lexicogEntry:n3223	Velez’s entry for 'Stomachor'		lexicalEntry:n3223.e01		228. 3.
lexicogEntry:n3224	Velez’s entry for 'Storax'		lexicalEntry:n3224.e01		131. 9.
lexicogEntry:n3225	Velez’s entry for 'Stragula'		lexicalEntry:n3225.e01		176. 5.
lexicogEntry:n3226	Velez’s entry for 'Strenuus'		lexicalEntry:n3226.e01		105. 1
lexicogEntry:n3227	Velez’s entry for 'Strepo'		lexicalEntry:n3227.e01	lexicogComponent:n3227.e01_comp	192. 25.
lexicogEntry:n3228	Velez’s entry for 'Strideo'		lexicalEntry:n3228.e01		183. 14.
lexicogEntry:n3229	Velez’s entry for 'Strigilis'		lexicalEntry:n3229.e01		153. 21.
lexicogEntry:n3230	Velez’s entry for 'Stringo'		lexicalEntry:n3230.e01		189. 21.
lexicogEntry:n3231	Velez’s entry for 'Strix'		lexicalEntry:n3231.e01	lexicogComponent:n3231.e01_comp	150. 21.
lexicogEntry:n3232	Velez’s entry for 'Strues'		lexicalEntry:n3232.e01	lexicogComponent:n3232.e01_comp	162. 18.
lexicogEntry:n3233	Velez’s entry for 'Struo'		lexicalEntry:n3233.e01		186. 21.
lexicogEntry:n3234	Velez’s entry for 'Studeo'		lexicalEntry:n3234.e01		221. 4.
lexicogEntry:n3235	Velez’s entry for 'Studiosus'		lexicalEntry:n3235.e01		208. 13.
lexicogEntry:n3236	Velez’s entry for 'Stupefacio'		lexicalEntry:n3236.e01		304. 25.
lexicogEntry:n3237	Velez’s entry for 'Stylus'		lexicalEntry:n3237.e01		129. 11.
lexicogEntry:n3238	Velez’s entry for 'Styx'		lexicalEntry:n3238.e01		130. fin.
lexicogEntry:n3239	Velez’s entry for 'Suadeo'		lexicalEntry:n3239.e01		183. 23.
lexicogEntry:n3240	Velez’s entry for 'Suavis'		lexicalEntry:n3240.e01		212. 27.
lexicogEntry:n3241	Velez’s entry for 'Sub'		lexicalEntry:n3241.e01	lexicogComponent:n3241.e01_comp, lexicogComponent:n3241.e13_comp	pag. 111. 24.
lexicogEntry:n3242	Velez’s entry for 'Sublandior'		lexicalEntry:n3242.e01		225. 5.
lexicogEntry:n3243	Velez’s entry for 'Subdo'		lexicalEntry:n3243.e01		233. 27.
lexicogEntry:n3244	Velez’s entry for 'Subdolus'		lexicalEntry:n3244.e01		212. 25.
lexicogEntry:n3245	Velez’s entry for 'Subduco'		lexicalEntry:n3245.e01		233. 27.
lexicogEntry:n3246	Velez’s entry for 'Subeo'		lexicalEntry:n3246.e01		225. 5.
lexicogEntry:n3247	Velez’s entry for 'Suber'		lexicalEntry:n3247.e01		122. 19.
lexicogEntry:n3248	Velez’s entry for 'Subjaceo'		lexicalEntry:n3248.e01		225. 5.
lexicogEntry:n3249	Velez’s entry for 'Subjicio'		lexicalEntry:n3249.e01		233. 27.
lexicogEntry:n3250	Velez’s entry for 'Subinvideo'		lexicalEntry:n3250.e01		225. 5.
lexicogEntry:n3251	Velez’s entry for 'Subirascor'		lexicalEntry:n3251.e01		Ibidem.
lexicogEntry:n3252	Velez’s entry for 'Subjungo'		lexicalEntry:n3252.e01		233. 27.
lexicogEntry:n3253	Velez’s entry for 'Sublevo'		lexicalEntry:n3253.e01		298. 6.
lexicogEntry:n3254	Velez’s entry for 'Sublimè'		lexicalEntry:n3254.e01	lexicogComponent:n3254.e01_comp	319. 5.
lexicogEntry:n3255	Velez’s entry for 'Submitto'		lexicalEntry:n3255.e01		233. 27.
lexicogEntry:n3256	Velez’s entry for 'Subnecto'		lexicalEntry:n3256.e01	lexicogComponent:n3256.e01_comp	233. 28.
lexicogEntry:n3257	Velez’s entry for 'Suboleo'		lexicalEntry:n3257.e01	lexicogComponent:n3257.e01_comp	184. 16. 225. 6.
lexicogEntry:n3258	Velez’s entry for 'Subrepo'		lexicalEntry:n3258.e01	lexicogComponent:n3258.e01_comp	225. 6.
lexicogEntry:n3259	Velez’s entry for 'Subrogo'		lexicalEntry:n3259.e01	lexicogComponent:n3259.e01_comp	233. 28.
lexicogEntry:n3260	Velez’s entry for 'Subscribo'		lexicalEntry:n3260.e01		221. 5.
lexicogEntry:n3261	Velez’s entry for 'Subscus'		lexicalEntry:n3261.e01		129. 21.
lexicogEntry:n3262	Velez’s entry for 'Subservio'		lexicalEntry:n3262.e01		225. 6.
lexicogEntry:n3263	Velez’s entry for 'Substerno'		lexicalEntry:n3263.e01		233. 28.
lexicogEntry:n3264	Velez’s entry for 'Substituo'		lexicalEntry:n3264.e01		Ibidem.
lexicogEntry:n3265	Velez’s entry for 'Subsum'		lexicalEntry:n3265.e01		223. 3.
lexicogEntry:n3266	Velez’s entry for 'Subter'		lexicalEntry:n3266.e01		265. 24.
lexicogEntry:n3267	Velez’s entry for 'Subtexo'		lexicalEntry:n3267.e01		233. 29.
lexicogEntry:n3268	Velez’s entry for 'Subtraho'		lexicalEntry:n3268.e01		233. 3.
lexicogEntry:n3269	Velez’s entry for 'Subvenio'		lexicalEntry:n3269.e01		221. 24.
lexicogEntry:n3270	Velez’s entry for 'Succedo'		lexicalEntry:n3270.e01		223. 17.
lexicogEntry:n3271	Velez’s entry for 'Succenseo'		lexicalEntry:n3271.e01		225. 6.
lexicogEntry:n3272	Velez’s entry for 'Succingo'		lexicalEntry:n3272.e01		235. 5.
lexicogEntry:n3273	Velez’s entry for 'Succino'		lexicalEntry:n3273.e01		225. 7.
lexicogEntry:n3274	Velez’s entry for 'Succlamo'		lexicalEntry:n3274.e01		Ibidem.
lexicogEntry:n3275	Velez’s entry for 'Succumbo'		lexicalEntry:n3275.e01		Ibidem.
lexicogEntry:n3276	Velez’s entry for 'Succurro'		lexicalEntry:n3276.e01		Ibidem.
lexicogEntry:n3277	Velez’s entry for 'Sudo'		lexicalEntry:n3277.e01		226. 9.
lexicogEntry:n3278	Velez’s entry for 'Suesco'		lexicalEntry:n3278.e01		187. 13.
lexicogEntry:n3279	Velez’s entry for 'Suffero'		lexicalEntry:n3279.e01		193. 14.
lexicogEntry:n3280	Velez’s entry for 'Sufficio'		lexicalEntry:n3280.e01		221. 6. 233. 29.
lexicogEntry:n3281	Velez’s entry for 'Suffigo'		lexicalEntry:n3281.e01		Ibidem.
lexicogEntry:n3282	Velez’s entry for 'Suffragor'		lexicalEntry:n3282.e01		221. 4.
lexicogEntry:n3283	Velez’s entry for 'Suggero'		lexicalEntry:n3283.e01		233. 29.
lexicogEntry:n3284	Velez’s entry for 'Suggestus'		lexicalEntry:n3284.e01		176. 9.
lexicogEntry:n3285	Velez’s entry for 'Sugo'		lexicalEntry:n3285.e01		189. 16.
lexicogEntry:n3286	Velez’s entry for 'Sulmo'		lexicalEntry:n3286.e01	lexicogComponent:n3286.e01_comp	132. 5.
lexicogEntry:n3287	Velez’s entry for 'Sum'		lexicalEntry:n3287.e01	lexicogComponent:n3287.e10_comp	218. 30. 220. 30. 324. 2.
lexicogEntry:n3288	Velez’s entry for 'Summus'		lexicalEntry:n3288.e01	lexicogComponent:n3288.e01_comp, lexicogComponent:n3288.e10_comp	106. 3.
lexicogEntry:n3289	Velez’s entry for 'Sumo'		lexicalEntry:n3289.e01		191. 25.
lexicogEntry:n3290	Velez’s entry for 'Supellex'		lexicalEntry:n3290.e01		130. 29.
lexicogEntry:n3291	Velez’s entry for 'Super'		lexicalEntry:n3291.e01		111. 24.
lexicogEntry:n3292	Velez’s entry for 'Superaddo'		lexicalEntry:n3292.e01		303. 4.
lexicogEntry:n3293	Velez’s entry for 'Superat'		lexicalEntry:n3293.e01	lexicogComponent:n3293.e10_comp	223. 25.
lexicogEntry:n3294	Velez’s entry for 'Superdo'		lexicalEntry:n3294.e01		181. 16.
lexicogEntry:n3295	Velez’s entry for 'Superfluus'		lexicalEntry:n3295.e01		213. 26.
lexicogEntry:n3296	Velez’s entry for 'Superi'		lexicalEntry:n3296.e01	lexicogComponent:n3296.e10_comp	164. 11.
lexicogEntry:n3297	Velez’s entry for 'Supernè'		lexicalEntry:n3297.e01	lexicogComponent:n3297.e01_comp	270. 7.
lexicogEntry:n3298	Velez’s entry for 'Supersedeo'		lexicalEntry:n3298.e01	lexicogComponent:n3298.e01_comp	226. 7.
lexicogEntry:n3299	Velez’s entry for 'Superstes'		lexicalEntry:n3299.e01	lexicogComponent:n3299.e01_comp	211. 23.
lexicogEntry:n3300	Velez’s entry for 'Supersum'		lexicalEntry:n3300.e01	lexicogComponent:n3300.e01_comp	223. 3.
lexicogEntry:n3301	Velez’s entry for 'Supervacaneus'		lexicalEntry:n3301.e01	lexicogComponent:n3301.e02_comp	213. 26.
lexicogEntry:n3302	Velez’s entry for 'Suppar'		lexicalEntry:n3302.e01	lexicogComponent:n3302.e01_comp	213. 15. 308. 11.
lexicogEntry:n3303	Velez’s entry for 'Supparasitor'		lexicalEntry:n3303.e01		221. 26.
lexicogEntry:n3304	Velez’s entry for 'Supparum'		lexicalEntry:n3304.e01	lexicogComponent:n3304.e02_comp	176. 11.
lexicogEntry:n3305	Velez’s entry for 'Suppedito'		lexicalEntry:n3305.e01	lexicogComponent:n3305.e10_comp	223. 25. 231. 27.
lexicogEntry:n3306	Velez’s entry for 'Suppetiae'		lexicalEntry:n3306.e01		170. 20.
lexicogEntry:n3307	Velez’s entry for 'Suppetit'		lexicalEntry:n3307.e01		223. 24.
lexicogEntry:n3308	Velez’s entry for 'Suppleo'		lexicalEntry:n3308.e01		235. 24.
lexicogEntry:n3309	Velez’s entry for 'Supplex'		lexicalEntry:n3309.e01	lexicogComponent:n3309.e01_comp	214. 3.
lexicogEntry:n3310	Velez’s entry for 'Supplico'		lexicalEntry:n3310.e01	lexicogComponent:n3310.e01_comp	181. 5.
lexicogEntry:n3311	Velez’s entry for 'Supplodo'		lexicalEntry:n3311.e01		189. 2.
lexicogEntry:n3312	Velez’s entry for 'Suppono'		lexicalEntry:n3312.e01		233. 29.
lexicogEntry:n3313	Velez’s entry for 'Supra'		lexicalEntry:n3313.e01	lexicogComponent:n3313.e20_comp	111. 11.
lexicogEntry:n3314	Velez’s entry for 'Surdus'		lexicalEntry:n3314.e01		213. 28.
lexicogEntry:n3315	Velez’s entry for 'Surgo'		lexicalEntry:n3315.e01	lexicogComponent:n3315.e01_comp	189. 19.
lexicogEntry:n3316	Velez’s entry for 'Surripio'		lexicalEntry:n3316.e01		237. 7. 26.
lexicogEntry:n3317	Velez’s entry for 'Sursum'		lexicalEntry:n3317.e01	lexicogComponent:n3317.e01_comp	270. 22.
lexicogEntry:n3318	Velez’s entry for 'Sus'		lexicalEntry:n3318.e01	lexicogComponent:n3318.e01_comp	121. 7.
lexicogEntry:n3319	Velez’s entry for 'Susa'		lexicalEntry:n3319.e01		123. 10.
lexicogEntry:n3320	Velez’s entry for 'Suspectus'		lexicalEntry:n3320.e01		213. 28.
lexicogEntry:n3321	Velez’s entry for 'Suspendo'		lexicalEntry:n3321.e01		233. 30.
lexicogEntry:n3322	Velez’s entry for 'Suus'		lexicalEntry:n3322.e01		Vide pag. 257. usq. ad. 261. 6.
lexicogEntry:n3323	Velez’s entry for 'Syllogismus'		lexicalEntry:n3323.e01		129. 11.
lexicogEntry:n3324	Velez’s entry for 'Symbolum'		lexicalEntry:n3324.e01	lexicogComponent:n3324.e01_comp, lexicogComponent:n3324.e20_comp	176. 14.
lexicogEntry:n3325	Velez’s entry for 'Symphonia'		lexicalEntry:n3325.e01	lexicogComponent:n3325.e01_comp	295. 21.
lexicogEntry:n3326	Velez’s entry for 'Syngrapha'		lexicalEntry:n3326.e01	lexicogComponent:n3326.e01_comp, lexicogComponent:n3326.e10_comp	176. 16.
lexicogEntry:n3327	Velez’s entry for 'Synodus'		lexicalEntry:n3327.e01		129. 6.
lexicogEntry:n3328	Velez’s entry for 'Syracusae'		lexicalEntry:n3328.e01		161. 24.
lexicogEntry:n3329	Velez’s entry for 'Syrinx'		lexicalEntry:n3329.e01		150. 20.
lexicogEntry:n3330	Velez’s entry for 'Syrtis'		lexicalEntry:n3330.e01		155. 4.
lexicogEntry:n3331	Velez’s entry for 'Tabellarius'		lexicalEntry:n3331.e01		139. 20.
lexicogEntry:n3332	Velez’s entry for 'Tabes'		lexicalEntry:n3332.e01	lexicogComponent:n3332.e20_comp, lexicogComponent:n3332.e21_comp	162. 17.
lexicogEntry:n3333	Velez’s entry for 'Taceo'		lexicalEntry:n3333.e01		182. 10. 255. 5.
lexicogEntry:n3334	Velez’s entry for 'Taedet'		lexicalEntry:n3334.e01		182. fine 229. 25.
lexicogEntry:n3335	Velez’s entry for 'Tagus'		lexicalEntry:n3335.e01		161. 3.
lexicogEntry:n3336	Velez’s entry for 'Talpa'		lexicalEntry:n3336.e01	lexicogComponent:n3336.e01_comp	134. 11.
lexicogEntry:n3337	Velez’s entry for 'Tam'		lexicalEntry:n3337.e01	lexicogComponent:n3337.e01_comp	271. 2. 272. 19. 25.
lexicogEntry:n3338	Velez’s entry for 'Tamen'		lexicalEntry:n3338.e01		321. 24.
lexicogEntry:n3339	Velez’s entry for 'Tametsi'		lexicalEntry:n3339.e01	lexicogComponent:n3339.e01_comp	275. 19.
lexicogEntry:n3340	Velez’s entry for 'Tango'		lexicalEntry:n3340.e01		189. 26.
lexicogEntry:n3341	Velez’s entry for 'Tanis'		lexicalEntry:n3341.e01		147. 3.
lexicogEntry:n3342	Velez’s entry for 'Tantalides'		lexicalEntry:n3342.e01		353. 18.
lexicogEntry:n3343	Velez’s entry for 'Tantalis'		lexicalEntry:n3343.e01		356. 3.
lexicogEntry:n3344	Velez’s entry for 'Tantùm'		lexicalEntry:n3344.e01		273. 2.
lexicogEntry:n3345	Velez’s entry for 'Tantundem'		lexicalEntry:n3345.e01	lexicogComponent:n3345.e01_comp, lexicogComponent:n3345.e10_comp	170. 5. 305. 29.
lexicogEntry:n3346	Velez’s entry for 'Tantus'		lexicalEntry:n3346.e01	lexicogComponent:n3346.e01_comp	246. 6. 15. 271. 2.
lexicogEntry:n3347	Velez’s entry for 'Tapes'		lexicalEntry:n3347.e01	lexicogComponent:n3347.e01_comp	176. 19.
lexicogEntry:n3348	Velez’s entry for 'Taprobane'		lexicalEntry:n3348.e01		122. 13.
lexicogEntry:n3349	Velez’s entry for 'Tartarus'		lexicalEntry:n3349.e01		165. 28.
lexicogEntry:n3350	Velez’s entry for 'Taxo'		lexicalEntry:n3350.e01		246. 31.
lexicogEntry:n3351	Velez’s entry for 'Taygetus'		lexicalEntry:n3351.e01	lexicogComponent:n3351.e01_comp	165. 28.
lexicogEntry:n3352	Velez’s entry for 'Te'		lexicalEntry:n3352.e01		318. 27.
lexicogEntry:n3353	Velez’s entry for 'Tecmessa'		lexicalEntry:n3353.e01		291. 16.
lexicogEntry:n3354	Velez’s entry for 'Teges'		lexicalEntry:n3354.e01		144. 20.
lexicogEntry:n3355	Velez’s entry for 'Tego'		lexicalEntry:n3355.e01		235. 6. 301. 14.
lexicogEntry:n3356	Velez’s entry for 'Telamon'		lexicalEntry:n3356.e01		310. 23.
lexicogEntry:n3357	Velez’s entry for 'Tellus'		lexicalEntry:n3357.e01	lexicogComponent:n3357.e01_comp	133. 2. 312. 16.
lexicogEntry:n3358	Velez’s entry for 'Temno'		lexicalEntry:n3358.e01		192. 15.
lexicogEntry:n3359	Velez’s entry for 'Tempe'		lexicalEntry:n3359.e01	lexicogComponent:n3359.e01_comp	124. 12.
lexicogEntry:n3360	Velez’s entry for 'Tempestas'		lexicalEntry:n3360.e01	lexicogComponent:n3360.e10_comp	127. 4. 212. 17.
lexicogEntry:n3361	Velez’s entry for 'Tempus'		lexicalEntry:n3361.e01	lexicogComponent:n3361.e02_comp	8. 11.
lexicogEntry:n3362	Velez’s entry for 'Tenax'		lexicalEntry:n3362.e01		208. 20.
lexicogEntry:n3363	Velez’s entry for 'Tendo'		lexicalEntry:n3363.e01	lexicogComponent:n3363.e01_comp	188. 25. 299. 8.
lexicogEntry:n3364	Velez’s entry for 'Tenebrae'		lexicalEntry:n3364.e01		164. 26. 293. 15.
lexicogEntry:n3365	Velez’s entry for 'Teneo'		lexicalEntry:n3365.e01		182. 17.
lexicogEntry:n3366	Velez’s entry for 'Tener'		lexicalEntry:n3366.e01	lexicogComponent:n3366.e01_comp	138. 24.
lexicogEntry:n3367	Velez’s entry for 'Tenus'		lexicalEntry:n3367.e01		111. 16.
lexicogEntry:n3368	Velez’s entry for 'Tepefacio'		lexicalEntry:n3368.e01		304. 31.
lexicogEntry:n3369	Velez’s entry for 'Tepeo'		lexicalEntry:n3369.e01		179. 11.
lexicogEntry:n3370	Velez’s entry for 'Ter'		lexicalEntry:n3370.e01	lexicogComponent:n3370.e01_comp	113. 4.
lexicogEntry:n3371	Velez’s entry for 'Terapne'		lexicalEntry:n3371.e01		291. 17.
lexicogEntry:n3372	Velez’s entry for 'Teres'		lexicalEntry:n3372.e01		121. 29. 144. 19.
lexicogEntry:n3373	Velez’s entry for 'Tereus'		lexicalEntry:n3373.e01		140. 8.
lexicogEntry:n3374	Velez’s entry for 'Tergo'		lexicalEntry:n3374.e01	lexicogComponent:n3374.e02_comp	183. 24. 190. 17.
lexicogEntry:n3375	Velez’s entry for 'Tergus'		lexicalEntry:n3375.e01		147. 30.
lexicogEntry:n3376	Velez’s entry for 'Termes'		lexicalEntry:n3376.e01	lexicogComponent:n3376.e01_comp	127. 15.
lexicogEntry:n3377	Velez’s entry for 'Ternus'		lexicalEntry:n3377.e01	lexicogComponent:n3377.e01_comp	209. 10.
lexicogEntry:n3378	Velez’s entry for 'Tero'		lexicalEntry:n3378.e01		192. 30.
lexicogEntry:n3379	Velez’s entry for 'Territus'		lexicalEntry:n3379.e01		255. 25.
lexicogEntry:n3380	Velez’s entry for 'Teruncius'		lexicalEntry:n3380.e01		230. 21.
lexicogEntry:n3381	Velez’s entry for 'Tesqua'		lexicalEntry:n3381.e01		165. 12.
lexicogEntry:n3382	Velez’s entry for 'Testis'		lexicalEntry:n3382.e01		121. 8.
lexicogEntry:n3383	Velez’s entry for 'Testor'		lexicalEntry:n3383.e01		239. 29.
lexicogEntry:n3384	Velez’s entry for 'Testudo'		lexicalEntry:n3384.e01		134. 20.
lexicogEntry:n3385	Velez’s entry for 'Tethys'		lexicalEntry:n3385.e01	lexicogComponent:n3385.e01_comp	324. fin.
lexicogEntry:n3386	Velez’s entry for 'Teuton'		lexicalEntry:n3386.e01		176. 21.
lexicogEntry:n3387	Velez’s entry for 'Texo'		lexicalEntry:n3387.e01	lexicogComponent:n3387.e01_comp	194. fin.
lexicogEntry:n3388	Velez’s entry for 'Thalia'		lexicalEntry:n3388.e01		295. 17.
lexicogEntry:n3389	Velez’s entry for 'Thaumantias'		lexicalEntry:n3389.e01	lexicogComponent:n3389.e01_comp	356. 1.
lexicogEntry:n3390	Velez’s entry for 'Thebais'		lexicalEntry:n3390.e01		164. 3.
lexicogEntry:n3391	Velez’s entry for 'Thermae'		lexicalEntry:n3391.e01		164. 28.
lexicogEntry:n3392	Velez’s entry for 'Theseis'		lexicalEntry:n3392.e01		356. 31.
lexicogEntry:n3393	Velez’s entry for 'Thessalis'		lexicalEntry:n3393.e01		351. 16.
lexicogEntry:n3394	Velez’s entry for 'Thestiades'		lexicalEntry:n3394.e01	lexicogComponent:n3394.e01_comp	355. fine.
lexicogEntry:n3395	Velez’s entry for 'Thestias'		lexicalEntry:n3395.e01		356. 1.
lexicogEntry:n3396	Velez’s entry for 'Thestorides'		lexicalEntry:n3396.e01		355. 5.
lexicogEntry:n3397	Velez’s entry for 'Thetis'		lexicalEntry:n3397.e01		146. 10. 319. 14. 322. 8.
lexicogEntry:n3398	Velez’s entry for 'Thos'		lexicalEntry:n3398.e01		146. 29.
lexicogEntry:n3399	Velez’s entry for 'Thus'		lexicalEntry:n3399.e01		325. 19.
lexicogEntry:n3400	Velez’s entry for 'Thymbraeus'		lexicalEntry:n3400.e01		140. 11.
lexicogEntry:n3401	Velez’s entry for 'Thymum'		lexicalEntry:n3401.e01	lexicogComponent:n3401.e01_comp	177. 12.
lexicogEntry:n3402	Velez’s entry for 'Thyrsis'		lexicalEntry:n3402.e01		152. 8.
lexicogEntry:n3403	Velez’s entry for 'Tiara'		lexicalEntry:n3403.e01	lexicogComponent:n3403.e01_comp, lexicogComponent:n3403.e02_comp	127. 1.
lexicogEntry:n3404	Velez’s entry for 'Tibicen'		lexicalEntry:n3404.e01		305. 10.
lexicogEntry:n3405	Velez’s entry for 'Tibur'		lexicalEntry:n3405.e01		132. 5.
lexicogEntry:n3406	Velez’s entry for 'Tignum'		lexicalEntry:n3406.e01		177. 13.
lexicogEntry:n3407	Velez’s entry for 'Tigris'		lexicalEntry:n3407.e01	lexicogComponent:n3407.e10_comp	122. 10.
lexicogEntry:n3408	Velez’s entry for 'Timeo'		lexicalEntry:n3408.e01		182. 11. 275. 31.
lexicogEntry:n3409	Velez’s entry for 'Timidus'		lexicalEntry:n3409.e01		208. 21.
lexicogEntry:n3410	Velez’s entry for 'Tisiphone'		lexicalEntry:n3410.e01	lexicogComponent:n3410.e01_comp	120. 30.
lexicogEntry:n3411	Velez’s entry for 'Titan'		lexicalEntry:n3411.e01		176. 27.
lexicogEntry:n3412	Velez’s entry for 'Tollo'		lexicalEntry:n3412.e01		191. 15.
lexicogEntry:n3413	Velez’s entry for 'Tomex'		lexicalEntry:n3413.e01		130. 29.
lexicogEntry:n3414	Velez’s entry for 'Tondeo'		lexicalEntry:n3414.e01		183. 17.
lexicogEntry:n3415	Velez’s entry for 'Tonitrus'		lexicalEntry:n3415.e01		176. 4.
lexicogEntry:n3416	Velez’s entry for 'Tono'		lexicalEntry:n3416.e01	lexicogComponent:n3416.e10_comp	180. 10.
lexicogEntry:n3417	Velez’s entry for 'Topazius'		lexicalEntry:n3417.e01		229. 6.
lexicogEntry:n3418	Velez’s entry for 'Torcular'		lexicalEntry:n3418.e01	lexicogComponent:n3418.e02_comp	153. 21.
lexicogEntry:n3419	Velez’s entry for 'Toreuma'		lexicalEntry:n3419.e01		124. 9.
lexicogEntry:n3420	Velez’s entry for 'Torqueo'		lexicalEntry:n3420.e01	lexicogComponent:n3420.e01_comp	183. 26.
lexicogEntry:n3421	Velez’s entry for 'Torques'		lexicalEntry:n3421.e01		133. 13.
lexicogEntry:n3422	Velez’s entry for 'Torrens'		lexicalEntry:n3422.e01		131. 24.
lexicogEntry:n3423	Velez’s entry for 'Torreo'		lexicalEntry:n3423.e01		182. 17.
lexicogEntry:n3424	Velez’s entry for 'Torris'		lexicalEntry:n3424.e01		127. fin.
lexicogEntry:n3425	Velez’s entry for 'Tot'		lexicalEntry:n3425.e01	lexicogComponent:n3425.e01_comp	121. fin. 371. 3.
lexicogEntry:n3426	Velez’s entry for 'Totidem'		lexicalEntry:n3426.e01		305. 22.
lexicogEntry:n3427	Velez’s entry for 'Totus'		lexicalEntry:n3427.e01		169. 6.
lexicogEntry:n3428	Velez’s entry for 'Trabs'		lexicalEntry:n3428.e01		139. 12.
lexicogEntry:n3429	Velez’s entry for 'Trado'		lexicalEntry:n3429.e01		232. 4.
lexicogEntry:n3430	Velez’s entry for 'Tradux'		lexicalEntry:n3430.e01	lexicogComponent:n3430.e01_comp	312. 13.
lexicogEntry:n3431	Velez’s entry for 'Traho'		lexicalEntry:n3431.e01	lexicogComponent:n3431.e01_comp	190. fin.
lexicogEntry:n3432	Velez’s entry for 'Trallis'		lexicalEntry:n3432.e01	lexicogComponent:n3432.e02_comp	155. 3.
lexicogEntry:n3433	Velez’s entry for 'Trames'		lexicalEntry:n3433.e01		127. 14.
lexicogEntry:n3434	Velez’s entry for 'Trans'		lexicalEntry:n3434.e01		111. 7.
lexicogEntry:n3435	Velez’s entry for 'Transfuga'		lexicalEntry:n3435.e01	lexicogComponent:n3435.e01_comp	120. 21.
lexicogEntry:n3436	Velez’s entry for 'Trapes'		lexicalEntry:n3436.e01	lexicogComponent:n3436.e01_comp	176. 8.
lexicogEntry:n3437	Velez’s entry for 'Trapezus'		lexicalEntry:n3437.e01		148. fin.
lexicogEntry:n3438	Velez’s entry for 'Tremefacio'		lexicalEntry:n3438.e01		304. 26.
lexicogEntry:n3439	Velez’s entry for 'Tremo'		lexicalEntry:n3439.e01		191. 23.
lexicogEntry:n3440	Velez’s entry for 'Treviri'		lexicalEntry:n3440.e01		138. 25.
lexicogEntry:n3441	Velez’s entry for 'Tribula'		lexicalEntry:n3441.e01		176. 10.
lexicogEntry:n3442	Velez’s entry for 'Tribulis'		lexicalEntry:n3442.e01		154. 14.
lexicogEntry:n3443	Velez’s entry for 'Tribunusplebis'		lexicalEntry:n3443.e01		135. 20.
lexicogEntry:n3444	Velez’s entry for 'Tribuo'		lexicalEntry:n3444.e01		231. 27.
lexicogEntry:n3445	Velez’s entry for 'Tribus'		lexicalEntry:n3445.e01		128. 20.
lexicogEntry:n3446	Velez’s entry for 'Tricae'		lexicalEntry:n3446.e01	lexicogComponent:n3446.e20_comp	164. 27.
lexicogEntry:n3447	Velez’s entry for 'Tricorpor'		lexicalEntry:n3447.e01		311. 23.
lexicogEntry:n3448	Velez’s entry for 'Tricuspis'		lexicalEntry:n3448.e01		171. 4.
lexicogEntry:n3449	Velez’s entry for 'Tridens'		lexicalEntry:n3449.e01		130. 15.
lexicogEntry:n3450	Velez’s entry for 'Triduum'		lexicalEntry:n3450.e01	lexicogComponent:n3450.e01_comp	305. 17.
lexicogEntry:n3451	Velez’s entry for 'Triens'		lexicalEntry:n3451.e01	lexicogComponent:n3451.e01_comp	130. 20.
lexicogEntry:n3452	Velez’s entry for 'Trinacria'		lexicalEntry:n3452.e01		305. 8.
