ontolex.LexicalEntry	subClass	decomp.subterm	lexinfo.note	ontolex.canonicalForm	ontolex.lexicalForm	ontolex.sense	rdfs.label	skos.note
lexicalEntry:n2778.e01	ontolex:Word			lilaLemma:119840		lexicalSense:n2778.sg01.s01	Velez’s lexical entry for 'Promiscuus'	
lexicalEntry:n2779.e01	ontolex:Word			lilaLemma:119845		lexicalSense:n2779.sg01.s01, lexicalSense:n2779.sg01.s02, lexicalSense:n2779.sg01.s99	Velez’s lexical entry for 'Promitto'	
lexicalEntry:n2780.e01	ontolex:Word			lilaLemma:119847		lexicalSense:n2780.sg01.s01	Velez’s lexical entry for 'Promo'	
lexicalEntry:n2781.e01	ontolex:Word			lilaLemma:120907		lexicalSense:n2781.sg01.s01	Velez’s lexical entry for 'Promptu'	
lexicalEntry:n2782.e01	ontolex:Word		Partic. â Promo,	lilaIpoLemma:35758		lexicalSense:n2782.sg01.s01, lexicalSense:n2782.sg01.s99	Velez’s lexical entry for 'Promptus'	
lexicalEntry:n2782.e10	ontolex:Word		Nomen,	lilaIpoLemma:35758		lexicalSense:n2782.sg10.s01	Velez’s lexical entry for 'Promptus'	
lexicalEntry:n2783.e01	ontolex:Word			lilaLemma:119876		lexicalSense:n2783.sg01.s01	Velez’s lexical entry for 'Pronepos'	1. 2. b. incr. l.
lexicalEntry:n2784.e01	ontolex:Word			lilaLemma:119877		lexicalSense:n2784.sg01.s01	Velez’s lexical entry for 'Proneptis'	1. b.
lexicalEntry:n2785.e01	ontolex:Word			lilaLemma:119886		lexicalSense:n2785.sg01.s01	Velez’s lexical entry for 'Pronuba'	1. l. 2. b.
lexicalEntry:n2786.e01	ontolex:Word			lilaLemma:119896		lexicalSense:n2786.sg01.s01	Velez’s lexical entry for 'Pronus'	1. l.
lexicalEntry:n2787.e01	ontolex:Word			lilaLemma:119909		lexicalSense:n2787.sg01.s01, lexicalSense:n2787.sg01.s02	Velez’s lexical entry for 'Propago'	
lexicalEntry:n2787.e10	ontolex:Word			lilaLemma:119908		lexicalSense:n2787.sg10.s01	Velez’s lexical entry for 'Propago'	prim. com. saepius brev.
lexicalEntry:n2788.e01	ontolex:Word		praep.	lilaLemma:119920		lexicalSense:n2788.sg01.s01	Velez’s lexical entry for 'Prope'	
lexicalEntry:n2788.e10	ontolex:Word		Adv.	lilaLemma:119921		lexicalSense:n2788.sg10.s01	Velez’s lexical entry for 'Prope'	
lexicalEntry:n2789.e01	ontolex:Word			lilaIpoLemma:35839		lexicalSense:n2789.sg01.s01	Velez’s lexical entry for 'Propensus'	1. l.
lexicalEntry:n2790.e01	ontolex:Word			lilaLemma:119934		lexicalSense:n2790.sg01.s01, lexicalSense:n2790.sg01.s02	Velez’s lexical entry for 'Propero'	1. 2. b.
lexicalEntry:n2791.e01	ontolex:Word			lilaLemma:119954		lexicalSense:n2791.sg01.s01	Velez’s lexical entry for 'Propino'	prim. com. 2. l.
lexicalEntry:n2792.e01	ontolex:Word			lilaLemma:119957		lexicalSense:n2792.sg01.s01	Velez’s lexical entry for 'Propinquus'	1. b.
lexicalEntry:n2793.e01	ontolex:Word			lilaLemma:119959		lexicalSense:n2793.sg01.s01, lexicalSense:n2793.sg01.s99	Velez’s lexical entry for 'Propior'	
lexicalEntry:n2794.e01	ontolex:Word		Adv.	lilaIpoLemma:111501		lexicalSense:n2794.sg01.s01	Velez’s lexical entry for 'Propiùs'	1. 2. b.
lexicalEntry:n2795.e01	ontolex:Word			lilaLemma:119966		lexicalSense:n2795.sg01.s01	Velez’s lexical entry for 'Propitius'	1. 2. b.
lexicalEntry:n2796.e01	ontolex:Word			lilaLemma:19473		lexicalSense:n2796.sg01.s01	Velez’s lexical entry for 'Propontis'	
lexicalEntry:n2797.e01	ontolex:Word			lilaLemma:119990		lexicalSense:n2797.sg01.s01	Velez’s lexical entry for 'Proprius'	1. b.
lexicalEntry:n2798.e01	ontolex:Word		Praep.	lilaLemma:119992		lexicalSense:n2798.sg01.s01	Velez’s lexical entry for 'Propter'	
lexicalEntry:n2799.e01	ontolex:Word			lilaLemma:120712		lexicalSense:n2799.sg01.s01, lexicalSense:n2799.sg01.s99	Velez’s lexical entry for 'Propterea'	2. b.
lexicalEntry:n2800.e01	ontolex:Word		Adverb.	lilaIpoLemma:110864		lexicalSense:n2800.sg01.s01, lexicalSense:n2800.sg01.s02	Velez’s lexical entry for 'Prorsus'	
lexicalEntry:n2800.e02	ontolex:Word			lilaIpoLemma:113090		lexicalSense:n2800.sg01.s01, lexicalSense:n2800.sg01.s02	Velez’s lexical entry for 'Prorsum'	
lexicalEntry:n2801.e01	ontolex:Word			lilaLemma:120069		lexicalSense:n2801.sg01.s01, lexicalSense:n2801.sg01.s02	Velez’s lexical entry for 'Prosequor'	1. l. 2. b.
lexicalEntry:n2802.e01	ontolex:Word			lilaLemma:19482		lexicalSense:n2802.sg01.s01, lexicalSense:n2802.sg01.s02	Velez’s lexical entry for 'Proserpina'	1. c. 3. b.
lexicalEntry:n2803.e01	ontolex:Word			lilaLemma:120078		lexicalSense:n2803.sg01.s01	Velez’s lexical entry for 'Prosilio'	1. l. 2. b.
lexicalEntry:n2804.e01	ontolex:Word			lilaLemma:120095		lexicalSense:n2804.sg01.s01	Velez’s lexical entry for 'Prosper'	
lexicalEntry:n2805.e01	ontolex:Word			lilaLemma:120100		lexicalSense:n2805.sg01.s01, lexicalSense:n2805.sg01.s02, lexicalSense:n2805.sg01.s99	Velez’s lexical entry for 'Prospicio'	
lexicalEntry:n2806.e01	ontolex:Word			lilaLemma:120122		lexicalSense:n2806.sg01.s01	Velez’s lexical entry for 'Prosum'	1. l.
lexicalEntry:n2807.e01	ontolex:Word			lilaLemma:120145		lexicalSense:n2807.sg01.s01	Velez’s lexical entry for 'Protervus'	1. b.
lexicalEntry:n2808.e01	ontolex:Word			lilaLemma:120181		lexicalSense:n2808.sg01.s01, lexicalSense:n2808.sg01.s99	Velez’s lexical entry for 'Proveho'	
lexicalEntry:n2808.e10	ontolex:Word			lilaIpoLemma:36107		lexicalSense:n2808.sg10.s01	Velez’s lexical entry for 'Provectus'	
lexicalEntry:n2809.e01	ontolex:Word			lilaLemma:120187		lexicalSense:n2809.sg01.s01, lexicalSense:n2809.sg01.s02	Velez’s lexical entry for 'Provideo'	
lexicalEntry:n2810.e01	ontolex:Word			lilaLemma:120188		lexicalSense:n2810.sg01.s01	Velez’s lexical entry for 'Providus'	
lexicalEntry:n2811.e01	ontolex:Word			lilaLemma:120219		lexicalSense:n2811.sg01.s01	Velez’s lexical entry for 'Proximus'	
lexicalEntry:n2811.e10	ontolex:Word		Adverb.	lilaIpoLemma:36157		lexicalSense:n2811.sg10.s01	Velez’s lexical entry for 'Proximè'	
lexicalEntry:n2812.e01	ontolex:Word			lilaLemma:120220		lexicalSense:n2812.sg01.s01	Velez’s lexical entry for 'Prudens'	
lexicalEntry:n2813.e01	ontolex:Word			lilaLemma:120242		lexicalSense:n2813.sg01.s01	Velez’s lexical entry for 'Psallo'	
lexicalEntry:n2814.e01	ontolex:Word			lilaLemma:156139		lexicalSense:n2814.sg01.s01	Velez’s lexical entry for 'Pte'	
lexicalEntry:n2815.e01	ontolex:Word			lilaLemma:140548		lexicalSense:n2815.sg01.s01	Velez’s lexical entry for 'Ptolomaeus'	
lexicalEntry:n2816.e01	ontolex:Word			lilaLemma:142058		lexicalSense:n2816.sg01.s01	Velez’s lexical entry for 'Pudet'	1. b.
lexicalEntry:n2817.e01	ontolex:Word			lilaLemma:118042		lexicalSense:n2817.sg01.s01	Velez’s lexical entry for 'Puer'	
lexicalEntry:n2818.e01	ontolex:Word			lilaLemma:120393		lexicalSense:n2818.sg01.s01	Velez’s lexical entry for 'Pugil'	masc. 1. incr. b.
lexicalEntry:n2819.e01	ontolex:Word		masc.	lilaLemma:74108		lexicalSense:n2819.sg01.s01	Velez’s lexical entry for 'Pugillares'	Pugillar, in sing. apud Auson. 1. l.
lexicalEntry:n2819.e02	ontolex:Word		neutr.	lilaLemma:120399		lexicalSense:n2819.sg01.s01	Velez’s lexical entry for 'Pugillare'	
lexicalEntry:n2820.e01	ontolex:Word			lilaLemma:120404		lexicalSense:n2820.sg01.s01	Velez’s lexical entry for 'Pugio'	1. l.
lexicalEntry:n2821.e01	ontolex:Word			lilaLemma:120417		lexicalSense:n2821.sg01.s01, lexicalSense:n2821.sg01.s99	Velez’s lexical entry for 'Pugno'	
lexicalEntry:n2822.e01	ontolex:Word			lilaLemma:120470		lexicalSense:n2822.sg01.s01	Velez’s lexical entry for 'Puls'	
lexicalEntry:n2823.e01	ontolex:Word			lilaLemma:120499		lexicalSense:n2823.sg01.s01, lexicalSense:n2823.sg01.s99	Velez’s lexical entry for 'Pulvis'	1. incr. br.
lexicalEntry:n2824.e01	ontolex:Word			lilaLemma:120502		lexicalSense:n2824.sg01.s01	Velez’s lexical entry for 'Pumex'	1. l. incr. br.
lexicalEntry:n2825.e01	ontolex:Word			lilaLemma:120847		lexicalSense:n2825.sg01.s01	Velez’s lexical entry for 'Punctum'	
lexicalEntry:n2825.e02	ontolex:Word			lilaLemma:120846		lexicalSense:n2825.sg01.s01	Velez’s lexical entry for 'Punctus'	
lexicalEntry:n2826.e01	ontolex:Word			lilaLemma:120518		lexicalSense:n2826.sg01.s01	Velez’s lexical entry for 'Pungo'	
lexicalEntry:n2826.e10	ontolex:Word			lilaIpoLemma:36410		lexicalSense:n2826.sg10.s01	Velez’s lexical entry for 'Punctus'	
lexicalEntry:n2826.e20	ontolex:Word		Adverb.	lilaLemma:120513		lexicalSense:n2826.sg20.s01	Velez’s lexical entry for 'Punctim'	
lexicalEntry:n2827.e01	ontolex:Word			lilaLemma:120522		lexicalSense:n2827.sg01.s01, lexicalSense:n2827.sg01.s02	Velez’s lexical entry for 'Punio'	1. l.
lexicalEntry:n2827.e10	ontolex:Word		Depon.	lilaLemma:120521		lexicalSense:n2827.sg10.s01	Velez’s lexical entry for 'Punior'	[1. l.]
lexicalEntry:n2828.e01	ontolex:Word			lilaLemma:120532		lexicalSense:n2828.sg01.s01	Velez’s lexical entry for 'Puppis'	
lexicalEntry:n2829.e01	ontolex:Word			lilaLemma:120570		lexicalSense:n2829.sg01.s01, lexicalSense:n2829.sg01.s99	Velez’s lexical entry for 'Purus'	
lexicalEntry:n2830.e01	ontolex:Word			lilaLemma:120571		lexicalSense:n2830.sg01.s01	Velez’s lexical entry for 'Pus'	
lexicalEntry:n2830.e10	ontolex:Word		neutr.	lilaLemma:120571		lexicalSense:n2830.sg10.s01	Velez’s lexical entry for 'Pus'	
lexicalEntry:n2831.e01	ontolex:Word			lilaLemma:19649		lexicalSense:n2831.sg01.s01	Velez’s lexical entry for 'Puteoli'	
lexicalEntry:n2832.e01	ontolex:Word			lilaLemma:120610		lexicalSense:n2832.sg01.s01, lexicalSense:n2832.sg01.s02, lexicalSense:n2832.sg01.s03, lexicalSense:n2832.sg01.s04, lexicalSense:n2832.sg01.s99	Velez’s lexical entry for 'Puto'	
lexicalEntry:n2833.e01	ontolex:Word			lilaLemma:19665		lexicalSense:n2833.sg01.s01	Velez’s lexical entry for 'Pylades'	
lexicalEntry:n2834.e01	ontolex:Word			lilaLemma:120643		lexicalSense:n2834.sg01.s01	Velez’s lexical entry for 'Pyramis'	1. l. incr. b.
lexicalEntry:n2835.e01	ontolex:Word			lilaLemma:19702		lexicalSense:n2835.sg01.s01	Velez’s lexical entry for 'Pyrois'	1. 2. b.
lexicalEntry:n2835.e02	ontolex:Word			lilaLemma:156207		lexicalSense:n2835.sg01.s01	Velez’s lexical entry for 'Pyrous'	
lexicalEntry:n2836.e01	ontolex:Word			lilaLemma:19724		lexicalSense:n2836.sg01.s01	Velez’s lexical entry for 'Pythia'	
lexicalEntry:n2837.e01	ontolex:Word			lilaLemma:19728		lexicalSense:n2837.sg01.s01	Velez’s lexical entry for 'Pytho'	foem. 1. l.
lexicalEntry:n2837.e02	ontolex:Word			lilaLemma:19734		lexicalSense:n2837.sg01.s01	Velez’s lexical entry for 'Python'	
lexicalEntry:n2837.e10	ontolex:Word		masc.	lilaLemma:19734		lexicalSense:n2837.sg10.s01	Velez’s lexical entry for 'Python'	[1. l.]
lexicalEntry:n2838.e01	ontolex:Word		Adverb.	lilaIpoLemma:110471		lexicalSense:n2838.sg01.s01, lexicalSense:n2838.sg01.s02	Velez’s lexical entry for 'Quà'	
lexicalEntry:n2839.e01	ontolex:Word		Adverb.	lilaIpoLemma:37094		lexicalSense:n2839.sg01.s01	Velez’s lexical entry for 'Quàcunque'	
lexicalEntry:n2840.e01	ontolex:Word			lilaLemma:74418		lexicalSense:n2840.sg01.s01	Velez’s lexical entry for 'Quadrans'	
lexicalEntry:n2841.e01	ontolex:Word			lilaLemma:120989		lexicalSense:n2841.sg01.s01	Velez’s lexical entry for 'Quadriga'	
lexicalEntry:n2841.e10	ontolex:Word			lilaLemma:120999		lexicalSense:n2841.sg10.s01	Velez’s lexical entry for 'Quadrijugus'	
lexicalEntry:n2842.e01	ontolex:Word			lilaLemma:121013		lexicalSense:n2842.sg01.s01	Velez’s lexical entry for 'Quadringenti'	
lexicalEntry:n2842.e02	ontolex:Word			lilaLemma:121011		lexicalSense:n2842.sg01.s01	Velez’s lexical entry for 'Quadringeni'	
lexicalEntry:n2843.e01	ontolex:Word			lilaLemma:121034		lexicalSense:n2843.sg01.s01	Velez’s lexical entry for 'Quadrupes'	
lexicalEntry:n2844.e01	ontolex:Word			lilaLemma:121037		lexicalSense:n2844.sg01.s01	Velez’s lexical entry for 'Quadruplico'	
lexicalEntry:n2845.e01	ontolex:Word			lilaLemma:121047		lexicalSense:n2845.sg01.s01, lexicalSense:n2845.sg01.s02, lexicalSense:n2845.sg01.s03	Velez’s lexical entry for 'Quaero'	
lexicalEntry:n2846.e01	ontolex:Word			lilaLemma:121050		lexicalSense:n2846.sg01.s01	Velez’s lexical entry for 'Quaeso'	
lexicalEntry:n2847.e01	ontolex:Word			lilaLemma:121064		lexicalSense:n2847.sg01.s01	Velez’s lexical entry for 'Quaestuosus'	
lexicalEntry:n2848.e01	ontolex:Word		Adverb.	lilaIpoLemma:37093		lexicalSense:n2848.sg01.s01	Velez’s lexical entry for 'Quàlibet'	
lexicalEntry:n2849.e01	ontolex:Word			lilaLemma:121068		lexicalSense:n2849.sg01.s01	Velez’s lexical entry for 'Qualis'	
lexicalEntry:n2849.e10	ontolex:Word			lilaLemma:121325		lexicalSense:n2849.sg10.s01	Velez’s lexical entry for 'Qualisqualis'	
lexicalEntry:n2850.e01	ontolex:Word		Conj.	lilaLemma:74492		lexicalSense:n2850.sg01.s01	Velez’s lexical entry for 'Quàm'	
lexicalEntry:n2850.e10	ontolex:Word		Adverb.	lilaIpoLemma:110471		lexicalSense:n2850.sg10.s01	Velez’s lexical entry for 'Quàm'	
lexicalEntry:n2850.e20	ontolex:MultiwordExpression	lexicalEntry:n2850.e10, lexicalEntry:n2850.e20a		lilaLemma:142066		lexicalSense:n2850.sg20.s01	Velez’s lexical entry for 'quampridem?'	
lexicalEntry:n2850.e20a	ontolex:Word			lilaLemma:119461			Added lexical entry for 'pridem', component of a multiword expression	
lexicalEntry:n2851.e01	ontolex:MultiwordExpression	lexicalEntry:n2885.e02, lexicalEntry:n2288.e01, lexicalEntry:n2971.e01		lilaLemma:138601		lexicalSense:n2851.sg01.s01	Velez’s lexical entry for 'Quamobrem'	
lexicalEntry:n2852.e01	ontolex:MultiwordExpression	lexicalEntry:n2850.e10, lexicalEntry:n2852.e01a		lilaLemma:121074		lexicalSense:n2852.sg01.s01	Velez’s lexical entry for 'Quandiu'	
lexicalEntry:n2852.e01a	ontolex:Word			lilaLemma:99429			Added lexical entry for 'diu', component of a multiword expression	
lexicalEntry:n2853.e01	ontolex:Word		Adv.	lilaLemma:121084		lexicalSense:n2853.sg01.s01	Velez’s lexical entry for 'Quando'	
lexicalEntry:n2853.e10	ontolex:Word		Conjunct.	lilaLemma:121084		lexicalSense:n2853.sg10.s01	Velez’s lexical entry for 'Quando'	
lexicalEntry:n2854.e01	ontolex:Word			lilaLemma:121096		lexicalSense:n2854.sg01.s01	Velez’s lexical entry for 'Quandoque'	
lexicalEntry:n2854.e10	ontolex:Word			lilaLemma:121085		lexicalSense:n2854.sg10.s01	Velez’s lexical entry for 'Quandocunque'	
lexicalEntry:n2855.e01	ontolex:MultiwordExpression	lexicalEntry:n2853.e10, lexicalEntry:n2876.e01	Conj.	lilaLemma:74495		lexicalSense:n2855.sg01.s01	Velez’s lexical entry for 'Quandoquidem'	
lexicalEntry:n2856.e01	ontolex:Word		Conjunct.	lilaLemma:121083		lexicalSense:n2856.sg01.s01	Velez’s lexical entry for 'Quanquam'	
lexicalEntry:n2857.e01	ontolex:Word			lilaLemma:131414		lexicalSense:n2857.sg01.s01	Velez’s lexical entry for 'Quantò'	
lexicalEntry:n2857.e10	ontolex:MultiwordExpression	lexicalEntry:n2858.e01, lexicalEntry:n2400.e01		lilaLemma:121090		lexicalSense:n2857.sg10.s01	Velez’s lexical entry for 'quantopere'	
lexicalEntry:n2858.e01	ontolex:Word			lilaLemma:121092		lexicalSense:n2858.sg01.s01	Velez’s lexical entry for 'Quantus'	
lexicalEntry:n2859.e01	ontolex:MultiwordExpression	lexicalEntry:n2858.e01		lilaLemma:121330		lexicalSense:n2859.sg01.s01	Velez’s lexical entry for 'Quantusquantus'	
lexicalEntry:n2859.e02	ontolex:Word			lilaLemma:121326		lexicalSense:n2859.sg01.s01	Velez’s lexical entry for 'quantuscunque'	
lexicalEntry:n2859.e10	ontolex:Word			lilaLemma:121326		lexicalSense:n2859.sg10.s01	Velez’s lexical entry for 'Quanticunque'	
lexicalEntry:n2860.e01	ontolex:Word		Conj.	lilaLemma:156140		lexicalSense:n2860.sg01.s01	Velez’s lexical entry for 'Quanvis'	
lexicalEntry:n2861.e01	ontolex:Word		Adverb.	lilaLemma:140009		lexicalSense:n2861.sg01.s01	Velez’s lexical entry for 'Quaquà'	
lexicalEntry:n2862.e01	ontolex:MultiwordExpression	lexicalEntry:n2885.e02, lexicalEntry:n2971.e01	Adverb.	lilaLemma:121343		lexicalSense:n2862.sg01.s01	Velez’s lexical entry for 'Quare'	
lexicalEntry:n2862.e10	ontolex:MultiwordExpression	lexicalEntry:n2885.e02, lexicalEntry:n2971.e01	Conj.	lilaLemma:121343		lexicalSense:n2862.sg10.s01	Velez’s lexical entry for 'Quare'	
lexicalEntry:n2863.e01	ontolex:Word		Adverb.	lilaLemma:121111		lexicalSense:n2863.sg01.s01	Velez’s lexical entry for 'Quasi'	
lexicalEntry:n2864.e01	ontolex:Word			lilaLemma:121115		lexicalSense:n2864.sg01.s01	Velez’s lexical entry for 'Quasillum'	prim. br.
lexicalEntry:n2864.e02	ontolex:Word			lilaLemma:121114		lexicalSense:n2864.sg01.s01	Velez’s lexical entry for 'Quasillus'	
lexicalEntry:n2864.e10	ontolex:Word			lilaLemma:121072		lexicalSense:n2864.sg10.s01	Velez’s lexical entry for 'Qualus'	sit long.
lexicalEntry:n2865.e01	ontolex:Word			lilaLemma:142068		lexicalSense:n2865.sg01.s01	Velez’s lexical entry for 'Quaterni'	
lexicalEntry:n2866.e01	ontolex:Word			lilaLemma:121128		lexicalSense:n2866.sg01.s01	Velez’s lexical entry for 'Quatio'	
lexicalEntry:n2867.e01	ontolex:Word			lilaLemma:121130		lexicalSense:n2867.sg01.s01	Velez’s lexical entry for 'Quatuor'	
lexicalEntry:n2867.e10	ontolex:Word		Adv.	lilaLemma:121122		lexicalSense:n2867.sg10.s01	Velez’s lexical entry for 'Quater'	
lexicalEntry:n2868.e01	ontolex:Word		Conj. postpositiva,	lilaLemma:131416		lexicalSense:n2868.sg01.s01	Velez’s lexical entry for 'Que'	
lexicalEntry:n2869.e01	ontolex:Word		Neutr.	lilaLemma:121142		lexicalSense:n2869.sg01.s01	Velez’s lexical entry for 'Queo'	quivi, quitum.
lexicalEntry:n2870.e01	ontolex:Word			lilaLemma:121157		lexicalSense:n2870.sg01.s01	Velez’s lexical entry for 'Queror'	
lexicalEntry:n2871.e01	ontolex:Word			lilaLemma:121340		lexicalSense:n2871.sg01.s01	Velez’s lexical entry for 'Questus'	questibus, vel questubus:
lexicalEntry:n2871.e10	ontolex:Word			lilaLemma:121066		lexicalSense:n2871.sg10.s01	Velez’s lexical entry for 'Quaestus'	solùm quaestibus.
lexicalEntry:n2872.e01	ontolex:Word			lilaLemma:121354		lexicalSense:n2872.sg01.s01	Velez’s lexical entry for 'Qui'	Vide cum.
lexicalEntry:n2872.e10	ontolex:Word		Adverb.	lilaIpoLemma:110471		lexicalSense:n2872.sg10.s01	Velez’s lexical entry for 'Qui'	
lexicalEntry:n2872.e20	ontolex:MultiwordExpression	lexicalEntry:n2872.e10, lexicalEntry:n1123.e01a		lilaLemma:121353		lexicalSense:n2872.sg20.s01	Velez’s lexical entry for 'Quidum?'	
lexicalEntry:n2873.e01	ontolex:Word			lilaLemma:121166		lexicalSense:n2873.sg01.s01	Velez’s lexical entry for 'Quia'	
lexicalEntry:n2873.e10	ontolex:MultiwordExpression	lexicalEntry:n2885.e01, lexicalEntry:n2190.e01		lilaLemma:121334		lexicalSense:n2873.sg10.s01	Velez’s lexical entry for 'Quidnam'	
lexicalEntry:n2873.e20	ontolex:Word			lilaLemma:156141		lexicalSense:n2873.sg20.s01	Velez’s lexical entry for 'Quiane'	
lexicalEntry:n2874.e01	ontolex:Word			lilaLemma:121318		lexicalSense:n2874.sg01.s01	Velez’s lexical entry for 'Quicunque'	
lexicalEntry:n2875.e01	ontolex:Word			lilaLemma:121313		lexicalSense:n2875.sg01.s01	Velez’s lexical entry for 'Quidam'	
lexicalEntry:n2875.e10	ontolex:Word			lilaLemma:139895		lexicalSense:n2875.sg10.s01	Velez’s lexical entry for 'Quiddam'	
lexicalEntry:n2876.e01	ontolex:Word			lilaLemma:121168		lexicalSense:n2876.sg01.s01	Velez’s lexical entry for 'Quidem'	Conj. postp.
lexicalEntry:n2877.e01	ontolex:MultiwordExpression	lexicalEntry:n2885.e01, lexicalEntry:n1867.e01	Adverb.	lilaLemma:156142		lexicalSense:n2877.sg01.s01, lexicalSense:n2877.sg01.s02	Velez’s lexical entry for 'Quidita'	
lexicalEntry:n2878.e01	ontolex:MultiwordExpression	lexicalEntry:n2885.e01, lexicalEntry:n2245.e02	Adverb.	lilaLemma:121352		lexicalSense:n2878.sg01.s01	Velez’s lexical entry for 'Quidni'	
lexicalEntry:n2879.e01	ontolex:Word			lilaLemma:121173		lexicalSense:n2879.sg01.s01	Velez’s lexical entry for 'Quies'	
lexicalEntry:n2879.e10	ontolex:Word			lilaLemma:121174		lexicalSense:n2879.sg10.s01	Velez’s lexical entry for 'Quiesco'	
lexicalEntry:n2880.e01	ontolex:Word			lilaLemma:121317		lexicalSense:n2880.sg01.s01	Velez’s lexical entry for 'Quilibet'	
lexicalEntry:n2881.e01	ontolex:Word			lilaLemma:121187		lexicalSense:n2881.sg01.s01	Velez’s lexical entry for 'Quincunx'	
lexicalEntry:n2882.e01	ontolex:Word			lilaLemma:156208		lexicalSense:n2882.sg01.s01	Velez’s lexical entry for 'Quini'	
lexicalEntry:n2883.e01	ontolex:Word			lilaLemma:19810		lexicalSense:n2883.sg01.s01	Velez’s lexical entry for 'Quintilis'	Quintili, in abl.
lexicalEntry:n2884.e01	ontolex:Word			lilaLemma:74835		lexicalSense:n2884.sg01.s01	Velez’s lexical entry for 'Quirites'	in sing. Quiritem solùm extat:
lexicalEntry:n2884.e10	ontolex:Word			lilaLemma:121271		lexicalSense:n2884.sg10.s01	Velez’s lexical entry for 'Quirito'	
lexicalEntry:n2884.e11	ontolex:Word		Depon.	lilaLemma:121270		lexicalSense:n2884.sg10.s01	Velez’s lexical entry for 'Quiritor'	
lexicalEntry:n2885.e01	ontolex:Word			lilaLemma:121165		lexicalSense:n2885.sg01.s01	Velez’s lexical entry for 'Quis'	
lexicalEntry:n2885.e02	ontolex:Word			lilaLemma:121354		lexicalSense:n2885.sg01.s01	Velez’s lexical entry for 'qui'	
lexicalEntry:n2885.e10	ontolex:Word		Nomen	lilaLemma:136268		lexicalSense:n2885.sg10.s01, lexicalSense:n2885.sg10.s99	Velez’s lexical entry for 'quid'	
lexicalEntry:n2885.e20	ontolex:Word		Adverb.	lilaLemma:136268		lexicalSense:n2885.sg20.s01	Velez’s lexical entry for 'quid'	
lexicalEntry:n2886.e01	ontolex:Word			lilaLemma:121334		lexicalSense:n2886.sg01.s01	Velez’s lexical entry for 'Quisnam'	
lexicalEntry:n2886.e10	ontolex:Word			lilaLemma:121314		lexicalSense:n2886.sg10.s01	Velez’s lexical entry for 'quispiam'	
lexicalEntry:n2887.e01	ontolex:Word			lilaLemma:121315		lexicalSense:n2887.sg01.s01	Velez’s lexical entry for 'Quisquam'	
lexicalEntry:n2888.e01	ontolex:Word			lilaLemma:121165		lexicalSense:n2888.sg01.s01	Velez’s lexical entry for 'Quisque'	
